title,lang,source_name,format,category,cefr_level,license,text
1325_1001091.txt,it,merlin-it,paragraph-level,learner,B1,CC BY-SA 4.0,"ALI - Agenzia Lavoro Interinale 
Via Dante Alighieri 40 
I - 42010 Reggio Emilia 
ITALIA 
Egregio Signore Reggio Emilia,                       il 17 ottobre 2011
vorrei mandarLa il mio curriculum per essere assistente alla Sua azienda. 
Mi sono laureata in economia nel 2004. Fino ad allora ho lavorato per Vogue aggettivo di nazionalità X. Li lavoravo come la assistente del direttore generale. Ho dovuto organizzare i suoi appunti, tenere i contatti con i clienti ed anche aiutare a fare contabilità. Lavoravo a Vogue per 8 anni. 
Il mio forte è che sono puntuale, posso avere rapporti facilmente e non ho paura di domandare quando non so qualchosa. Sempre avevo ottimo rapporto con il mio capo e anche con i nostri clienti. Ho smesso lavorare a Vogue grazie alla crisi. 
Penso che io abbia un'esperienza che Lei bisogna. 
Credo veramente che tutti i richieste siano uguali che io posso darLa.
Mi piacerebbe lavorare di nuovo nel mondo della moda perchè è il mondo unico che io conosca. 
L'Orario di lavoro non è importante per me perchè non avendo famiglia posso lavorare tanto. 
Anche il contratto di stage retribuito di 6 mesi è buono per me. 
                  Distinti saluti 
                       Maria Rossi
Strada Maggiore 37
Città X1234
Paese X"
Kaisin redel.txt,et,elle,document-level,learner,B2,CC BY 4.0,"Kõigepealt märkasin, et aineõpingutesse kuulub ka 12-nädalane praktika Eestis.
Kas seda oleks võimalik asendada näiteks kursusega A13 või A14?
Ma olen ju siiski üle 16 aasta Eestis elanud ja seega see praktika keeleliselt ja kulttuuriliselt kuigi palju uut ei pakuks.
Lisaks mu tööd ei võimalda mul Eestis 3 kuud olla.

Teiseks, nägin stendil teate külalisloengutest, aga seal ei olnud kirjutatud kuidas need loengud korvavad kirjalikud eksamid.
Kas näiteks A7:t oleks võimalik koguni asendada selle loenguga või kuidas?
Oleks muide hea kui nendest külasloengutest oleks info ka netileheküljel.

Kolmas küsimus on seotud eelmisega.
Mul algas just nüüd kevadel Sampolas eesti keele vestlusrühm, kus on mitu üsna hästi eesti keeles rääkivat inimest.
Kui nad on huvitatud nendest külalisloengutest, kas neil oleks võimalik neid kuulama tulla?

Neljas küsimus on kursuse A5 kohta.
Kuidas ma need tõlgitavad tekstid saaksin?
Olen kolmapäeviti teie vastuvõtuajal tööl.
Kas need tekstid oleks võimalik saada näiteks kolmapäeval kella 10.
30-12.
30 vahelisel ajal, siis on mul vabad tunnid.
Oleks muidu ka väga tore kohtuda ja nendest teistest kursustest ka täpsemalt rääkida, näiteks mis raamatuid A10:s peab lugema ja mida ma selle A8:ga teen, kuna ma olen ju varem  teinud 1õppenädalase kursuse eesti murretest.
Parimate tervitustega, ----"
288_LTVI2081.txt,en,icle500,document-level,learner,B2,CC0 1.0 (Public Domain),"During the past 50 years feminist movements have flourished in many countries and reached the peak of their power. Lots of improvements concerning women rights and freedoms have been made. It seems that feminists having eliminated difficulties in all spheres of life and reached their goals, now live a perfect life. But, I would argue against this wrong assumption .

Firstly, women who fought for the right to get a top education, to make career equally with men, to be elected for high positions and to put on weight of great responsibilities, also had to devote themselves to sticking to high standards. Pscyhologically it is very hard and requires a lot of effort from a person. This leads a lot of women to emotional instability, nervuous diseases, addciton to smoking or even alcoholism .

Secondly, feminists who are associated with making their social life better and ignore men, often diminsh male role not only in their public activities, but also in their own families. Surveys show that these women tend to live without men and cope with all household duties alone and those who have husbands are said to argue for their rights at home a lot. This leads to an increasing number of divorces .

Moreover, feminists tend not to have children. They devote themselves to career making, traveling and self-improvement and many of them say that a child would spoil their life and prevent them from reaching their goals. The consequences of such reasoning are really sad. These career women stay absolutely alone and have no one to take care of them when they become old .

Furthermore, those feminists who have children usually bring up them alone. It means that they make their lifes really exhausting: they have to earn money and give education without any help. Working all day long these mothers have very little time to communicate with their children. This results in a loneliness of a child and cold relationships .

What is more, feminists change men attitude towards them because of their harsh activities. Polls show that men tend to be afraid of such women and would never mary one of them. Feminists are said to have gained a lot of male traits (speaking loudly, acting agressively, wearing trousers all the time) and in this way lost their femininity .

Thus even though women had reached a lot in fighting for their rights, it is not without a great harm that followed ."
1325_9000210.txt,it,merlin-it,paragraph-level,learner,A2,CC BY-SA 4.0,"Michele Rossi                                                                               Città X, 03.06.2010 
Strada Maggiore 80 
12345 Città X 
                                                                      Giornale ""Vacanze"" 
                                                                      28870 Roma 
                                                                      Via Cavour 13 

Caro residense, 
Ho fatto un soggiorno nell'albergo ""Residence del Lago"". Purtroppo non sono contento di questo tempo. Sul giornale ho letto tante, belle e interessanti notizie del vostro hotel. Sul giornale ho visto delle belle foto, buone opinoni, ma io ho sua negativa opinione!!!
Sul questo albergo non si può fare lo sport!!! Campi da tennis - quasi non esistono perché sono così devastati!!! Le piscine sono sporche!!! La gente non si bagna perché non è possibile. I corsi di nuoto, vela e surf ci sono ogni due settimane!!!
Scusa ... Questo non à possibile caro residence!!! Non era grande torneo di tennis e pallavolo!!! Mi piace molto giocare a questi sport e per questo motivo ho scelto questo albergo!!! La piscina era sempre sovraffollata!!!
Le differenze tra la realtà e l'annuncio nell giornale ""Vacanze"" sono troppe!!! Purtroppo le informazioni non sono vere!!!Tutto questo è una bugia!!!
Per il futuro signore deve cambiare perché altri turisti non arriveranno più nell  vostro albergo!!! Io sono molto nervoso!!!
 
                                                                          Vorrei salutare con onore 
                                                                                                                     Michele Rossi"
PHA1111002A.txt,cs,merlin-cs,paragraph-level,learner,A2,CC BY-SA 4.0,"Milý Martine,
 dekují za e-mail a za pozvaní. Rada pujdu na oslavu tvých narozenin. 
Ale mamotazky. Napiš mi prosím, kde bude oslava a kdy oslava začíná. Kdo bude dalšmíhostmí?
Teším se na odpověd

S přitelskímpozdravem

Eva."
1023_0101688.txt,de,merlin-de,paragraph-level,learner,B2,CC BY-SA 4.0,"Julia Schmidt
Bahnhofstr. 123
12345 Stadt X
Computer-Spezialist
Odenwaldstraße 5
53119 Bonn
                              08.02.2009
Bewerbung um einen Praktikumsplatz
Sehr geehrte Damen und Herren,
Ich interessiere mich dafür, mein Praktikum bei Ihrem Geschäft zu machen. Für diese Stelle bringe ich alle Voraussetzungen mit. Ich habe 4 Jahre Wirtschaft an der Uni in der Ukraine studiert. Meine Spezialisierung ist Betriebswirtschaft. Ich spreche gut Russisch, Deutsch, Englisch und ich habe Grundkenntnisse in Franzosisch. Ich habe auch gute Computerkenntnisse. Ich habe gern mit anderen Leuten zu tun und ich arbeite gern im Team.
Ich möchte in Deutschland arbeiten, weil ich glaube, dass ich auf diese Weise die Gelegenheit haben werde, nicht nur die Arbeit, sondern auch die Mentalität der Deutschen besser kennen zu lernen. Diese Erfahrung wird mir später bei meiner Arbeit in der Ukraine helfen und in der deutscher Sprache
Vielen Dank am hinaus
Mit freundlichen Grüßen
Julia Schmidt"
MA_2_30_83.3V.txt,pt,cople2,paragraph-level,learner,B1,CC BY-SA-NC 4.0,"Hoje a publicidade é, com certeza, indispensável para a economia, as ventas, as empresas; o mundo é já pequeno. Nos devemos conhecer tudo de tudo e <()> esso não é posivel sem publicidade que nos informe, mais o menos certamente, das qualidades e caracteristicas das coisas.
Também é certo que a publicidade cria necessidade onde não havia, ajuda aos monopolios a evitar compotencia, mas acho que o cidadão jà é muito exposto e de la mesma publicidade tira informações que não sempre são as previstas. <()> Pese a toda a tecnologia e sofisticação da publicidade as informações pessoais, dos amigos, dos conhecidos sobre os productos <()> são mais importantes que os campanhas."
A2 2018 I_001-093 (f7aa66d1-6280-4b9b-a734-e7cac5bf8cc9).txt,et,elle,paragraph-level,learner,A2,CC BY 4.0,"Tere kallis sõber!
Ma tahan sind kutsuda ühte huvitavat linna.
Ma mõtlesin, et see on hea mõte sinna koos sõita.
Me sõidame Tallinna järgmisel nädalavahetusel.
Seal toimub suur laulupidu ja pärast seda me võime kohvikusse minna.
Palun helista mulle, kui see sobib sulle.
Nägemiseni!"
0433.xml,en,cefr-asag,document-level,learner,A1,CC BY-NC-SA 4.0,"My favorit hobbie's running in nature.  I like it, it's fun,  and after, i'm relaxed for any time!  I should like progress, step by step!   The running, is verry important for my self!  :-)"
neljas osa (fc4f0cec-3de1-408b-804d-b53504ca14bc).txt,et,elle,document-level,learner,B1,CC BY 4.0,"Neljas osa.

Lugege väidet ja kirjutage, kas olete sellega nõus või mitte.
Esitage poolt-ja vastuargumente.
Töö pikkus peab olema umbes 120 sõna.

Väide: võõrkeelte oskamine aitab meid elus edasi.

Ma olen nõus sellega väidega, sest mine ja kõik venelased, kui mitte keegi oleme teadnud keelte probleemid.
Ei oska räägida riigikeeles kus sa elad - koik teed on simńule kinni!
Alates naabri suhtlemist!
tahad midagi öelda, aga ei saa!
Ja ongi selge, et kõigepealt me peame õppime võõrkeelt.
Ma ju ei räägi juba inglise keelest.

Inglise keeles räägib pooleks maailma.
Ja kuhu sa ei sõida, on kõige parem valdata inglise keelt.
Sellepärast, juba lasteaiast peavad lapsed ektiivselt õppima.

Ma olen juba kahekümneviieaastane, aga ei valda hästi eesti keelt ja inglise keelt üldse.

aga ei taha, et minu lapsega oli nii Ja arvan, et ise õpin ja abistan last samuti.
ja seda küll aitab meiel elus edasi!"
0071.xml,en,cefr-asag,document-level,learner,B1,CC BY-NC-SA 4.0,"I'd like to share you a funny memory about the first time I went to New York. I'm not sure I need to told you because it means I'm very bad at english. I went there to visity my girlfriend who was working as an ""au pair"". During our stay we visited the MoMA wich is a very important building with a lot of rooms where you get easely lost. When we were looking at the pieces of Art in the garden a woman asked us the way to the exit. I decided to improve my english and I explained to her that she needed to go back inside and then turn left. I'm actually sure she did'nt understood me because she respond : ""ok anyway I will find by myself"". I was very disapointed because I was pretty sure my english was correct and clear. That was for me an interesting holiday's memory about my english level wich is the point of this exercise."
1031_0003233.txt,de,merlin-de,paragraph-level,learner,B2,CC BY-SA 4.0,"Stadt X den, 01.10.2011.
Sehr gehrten Dammen und Herren,
ich bin eine zuleserinnen aus Ungarn. Ich möchte auch etwas zum Thema sagen. Ich wohne in ein kleines Land in Ungarn. Erstmal möchte ich mein Land in ein paar Wörter vorstellen. Ungarn liegt in mittel Europa. In mei Heimaitland wohnen cirka 10. millionen Leute. Wir sprechen Ungarisch. Natürlich es, gibt bei uns auch viele Tradizionen und eigenes Kultur. Meine Meinung zum Thema, dass die Ländern seine eigenes Kultur und Traditionen behalten soll. Ich glaube sollt man sich nicht an der Kultur des Gastlandes orientieren.  Zum Beispiel, ich gehe sehr gern in Ausland. Ich mache jedes Jahr eine Ausflug nach Ausland, in eine unbekannte Stadt was ich noch nicht kenne, weil dort kann ich dem Kultur der Stadtes und der Traditionen den Stadts kennelernen. Es mach mir immer sehr viel spaß. Ich glaube jedes Land hat eigene Kultur und Traditionen und es gehört dazu nich in einem amderen Land.
Zum Beispiel wir haben ungarischen Kultur und Traditionen und es gibt nur bei uns, dann ich möchte unsere Traditionen z.b. in Öesterreich anschauen.
Na ja, das war meine Meinung, ich glaube viele Leute hat andere Meinung und das möcht ich auch gern lesen wie sie denken.
Ich wünsche für jede Leserinnen und Leser schöne Zeit zum diesem Thema verbringen.
Mit freundlichen Grüßen
Maria aus Ungarn."
